"","school_id","short_name","long_name","school_type","primary_category","address","city","state","zip","progress_report_year","school_survey_student_response_rate_pct","school_survey_teacher_response_rate_pct","school_survey_involved_families","school_survey_supportive_environment","school_survey_ambitious_instruction","school_survey_effective_leaders","school_survey_collaborative_teachers","school_survey_safety","suspensions_per_100_students_year_2_pct","misconducts_to_suspensions_year_2_pct","average_length_suspension_year_2_pct","behavior_discipline_year_1","behavior_discipline_year_2","student_attendance_year_1_pct","student_attendance_year_2_pct","teacher_attendance_year_1_pct","teacher_attendance_year_2_pct","one_year_dropout_rate_year_1_pct","one_year_dropout_rate_year_2_pct","mobility_rate_pct","chronic_truancy_pct","school_latitude","school_longitude","sat_grade_11_score_school_avg","attainment_psat_grade_9_school_pct","attainment_psat_grade_10_school_pct","attainment_sat_grade_11_school_pct","attainment_all_grades_school_pct","truancy_bin"
"556",400144,"YCCS - WEST","YCCS-West HS","Charter","HS","4909 W DIVISION ST","Chicago","Illinois",60651,2022,50,99.9,NA,4,4,NA,NA,2,NA,NA,NA,2021,2022,44.7,48.1,NA,NA,5.3,21.2,74,91,41.90224,-87.74881,0,0,0,0,0,"80-100%"
"557",400055,"NOBLE - RAUNER HS","Noble - Rauner College Prep","Charter","HS","1337 W OHIO ST","Chicago","Illinois",60642,2022,17.3,43.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,79,81.6,NA,NA,4.3,2,5.1,66.2,41.892425,-87.660859,904,30.6,21.8,19.5,23.8,"60-80%"
"558",609753,"CHICAGO AGRICULTURE HS","Chicago High School for Agricultural Sciences","Magnet","HS","3857 W 111TH ST","Chicago","Illinois",60655,2022,78.6,60,4,3,4,4,4,3,2.5,34.5,"2.1 days",2021,2022,89.8,90.2,90.2,93.1,2.3,1.5,4.4,33.5,41.691221,-87.71777,930,47.9,38.5,28.4,38.5,"20-40%"
"559",610121,"IRVING","Washington Irving Elementary School","Neighborhood","ES","749 S OAKLEY BLVD","Chicago","Illinois",60612,2022,95.2,61.3,3,2,3,2,2,2,4.9,15.2,"1.6 days",2021,2022,88,86.2,83.9,92.1,NA,NA,8.9,55,41.871595,-87.683616,0,0,0,0,0,"40-60%"
"560",609732,"STEINMETZ HS","Charles P Steinmetz College Preparatory HS","Neighborhood","HS","3030 N MOBILE AVE","Chicago","Illinois",60634,2022,68.1,74.7,3,3,3,3,3,2,26.4,19.7,"1.9 days",2021,2022,77.2,72.4,79.9,91.2,1.7,4,19.7,75.5,41.935634,-87.783515,833,16.1,12.4,9.4,12.8,"60-80%"
"561",609790,"BARTON","Clara Barton Elementary School","Neighborhood","ES","7650 S WOLCOTT AVE","Chicago","Illinois",60620,2022,80.9,58.5,3,2,3,4,4,1,6.2,86.4,"2.2 days",2021,2022,88.7,86.6,84,90.5,NA,NA,22.4,56.4,41.754194,-87.670927,0,0,0,0,0,"40-60%"
"562",609693,"WESTINGHOUSE HS","George Westinghouse College Prep","Selective enrollment","HS","3223 W FRANKLIN BLVD","Chicago","Illinois",60624,2022,51.4,76.8,4,3,4,4,4,2,11,1.2,"2.0 days",2021,2022,83.4,86.5,82.4,91.7,1.2,1.6,3.8,47.9,41.889977,-87.707332,994,0,0,47.1,46.9,"40-60%"
"563",610209,"VOLTA","Alessandro Volta Elementary School","Neighborhood","ES","4950 N AVERS AVE","Chicago","Illinois",60625,2022,92.8,60,4,3,3,3,3,2,0.4,7.1,"2.0 days",2021,2022,95.1,90.4,89.3,91.5,NA,NA,11.2,33.5,41.971634,-87.724605,0,0,0,0,0,"20-40%"
"564",609896,"DRUMMOND","Thomas Drummond Elementary School","Magnet","ES","1845 W CORTLAND ST","Chicago","Illinois",60622,2022,96,64.3,5,4,4,5,5,4,1.6,41.7,"1.6 days",2021,2022,98.1,93.8,89.8,92.5,NA,NA,NA,14.9,41.915914,-87.674495,0,0,0,0,0,"0-20%"
"565",610340,"CHICAGO ACADEMY HS","Chicago Academy High School","Small","HS","3400 N AUSTIN AVE","Chicago","Illinois",60634,2022,88.9,80.4,3,4,4,3,3,3,0.2,1,"2.0 days",2021,2022,94.1,90.3,86.6,93.7,NA,NA,3.9,31.6,41.943054,-87.776847,921,50.9,30.8,27.2,35.8,"20-40%"
"566",609808,"HALEY","Alex Haley Elementary Academy","Neighborhood","ES","11411 S EGGLESTON AVE","Chicago","Illinois",60628,2022,97.2,59.5,3,3,4,3,4,2,0.9,10.8,"1.8 days",2021,2022,90,89.2,80.2,91.5,NA,NA,25.3,43,41.68666,-87.633632,0,0,0,0,0,"40-60%"
"567",610206,"TWAIN","Mark Twain Elementary School","Neighborhood","ES","5134 S LOTUS AVE","Chicago","Illinois",60638,2022,99.5,80.5,4,3,3,3,3,3,0.3,3.2,"2.7 days",2021,2022,95.8,91,90.2,94.1,NA,NA,6.8,29.5,41.799046,-87.758928,0,0,0,0,0,"20-40%"
"568",610287,"ASHBURN","Ashburn Community Elementary School","Small","ES","8300 S ST LOUIS AVE","Chicago","Illinois",60652,2022,81.1,80,4,3,4,3,3,3,0.3,4.5,"2.0 days",2021,2022,95.3,88.4,92.3,93.5,NA,NA,7.6,39.9,41.742351,-87.70961,0,0,0,0,0,"20-40%"
"569",609956,"GRIMES","Robert L Grimes Elementary School","Neighborhood","ES","5450 W 64TH PL","Chicago","Illinois",60638,2022,94.9,70.3,4,4,4,4,4,3,0.3,4.8,"1.0 days",2021,2022,95.1,90.1,88.2,92,NA,NA,7.3,37.6,41.775464,-87.758803,0,0,0,0,0,"20-40%"
"570",609933,"GALE","Stephen F Gale Elementary Community Academy","Neighborhood","ES","1631 W JONQUIL TER","Chicago","Illinois",60626,2022,73.8,57.5,2,3,3,2,1,2,1.8,22.2,"1.5 days",2021,2022,90,85.2,90.2,92,NA,NA,32,48.1,42.021091,-87.671939,0,0,0,0,0,"40-60%"
"571",609674,"CHICAGO VOCATIONAL HS","Chicago Vocational Career Academy High School","Career academy","HS","2100 E 87TH ST","Chicago","Illinois",60617,2022,80.4,57.5,3,3,4,3,3,1,17.2,57.9,"3.4 days",2021,2022,75.7,78.2,76.3,90,2.6,6.1,20.8,70.4,41.737174,-87.573268,783,6.8,3.7,2.8,4.5,"60-80%"
"572",610171,"MIRELES","Arnold Mireles Elementary Academy","Neighborhood","ES","9000 S EXCHANGE AVE","Chicago","Illinois",60617,2022,89.9,89.2,3,3,3,3,3,2,6.4,61.7,"1.9 days",2021,2022,87.4,88.5,86.8,92.8,NA,NA,26,48.8,41.731717,-87.552788,0,0,0,0,0,"40-60%"
"573",610147,"ROGERS","Philip Rogers Elementary School","Neighborhood","ES","7345 N WASHTENAW AVE","Chicago","Illinois",60645,2022,94.1,73.1,4,3,4,4,4,3,0.6,33.3,"1.3 days",2021,2022,95.7,92.4,89.9,93,NA,NA,4.3,23.6,42.015265,-87.697185,0,0,0,0,0,"20-40%"
"574",610159,"SCAMMON","Jonathan Y Scammon Elementary School","Neighborhood","ES","4201 W HENDERSON ST","Chicago","Illinois",60641,2022,86.2,70.8,5,4,4,4,4,4,0.2,16.7,"2.0 days",2021,2022,92,89.7,91.7,94.5,NA,NA,7.2,41.7,41.941678,-87.732179,0,0,0,0,0,"40-60%"
"575",610499,"COLLINS HS","Collins Academy High School","Small","HS","1313 S SACRAMENTO DR","Chicago","Illinois",60623,2022,63.4,66.7,2,4,5,3,3,3,1.7,57.1,"1.0 days",2021,2022,66.6,76.3,84.5,93.4,3.8,3,12.6,80.2,41.864149,-87.702042,770,1.3,2.9,3.6,2.5,"80-100%"
"576",609733,"SULLIVAN HS","Roger C Sullivan High School","Neighborhood","HS","6631 N BOSWORTH AVE","Chicago","Illinois",60626,2022,65.3,64.5,3,3,3,2,2,2,9.5,16.3,"2.0 days",2021,2022,74.5,77.9,82,92.8,6.9,2.9,22.1,61.6,42.002688,-87.669192,868,33.3,16.5,14.1,21.2,"60-80%"
"577",400164,"INSTITUTO - JUSTICE HS","Instituto - Justice and Leadership","Charter","HS","2570 S BLUE ISLAND AVE","Chicago","Illinois",60608,2022,31.9,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,54.5,43.6,NA,NA,1.3,38.3,69.2,93.5,41.845957,-87.685903,858,0,0,10,8.3,"80-100%"
"578",609760,"CARVER MILITARY HS","George Washington Carver Military Academy HS","Military academy","HS","13100 S DOTY AVE","Chicago","Illinois",60827,2022,91.9,56.3,3,3,4,3,3,2,11,33.8,"2.0 days",2021,2022,82.8,86.4,80.8,91.1,2.9,3.6,9.2,49.1,41.65629,-87.59062,868,25.9,13.9,14.4,18.2,"40-60%"
"579",609845,"CARVER G","George Washington Carver Primary School","Neighborhood","ES","901 E 133RD PL","Chicago","Illinois",60827,2022,90.7,99.9,2,2,4,3,2,1,5.9,16.6,"2.0 days",2021,2022,76.9,80.3,83.1,92.2,NA,NA,22.9,78.6,41.653702,-87.599516,0,0,0,0,0,"60-80%"
"580",610167,"SEWARD","William H Seward Communication Arts Academy ES","Neighborhood","ES","4600 S HERMITAGE AVE","Chicago","Illinois",60609,2022,89.2,59.5,3,3,3,3,3,2,NA,NA,NA,2021,2022,87.6,88.2,90.4,94.3,NA,NA,7.1,44.2,41.810333,-87.668772,0,0,0,0,0,"40-60%"
"581",610067,"MCKAY","Francis M McKay Elementary School","Neighborhood","ES","6901 S FAIRFIELD AVE","Chicago","Illinois",60629,2022,80.8,51.7,3,3,3,3,3,2,0.8,8.6,"2.0 days",2021,2022,91.3,86.1,87.4,91.7,NA,NA,15.8,46.7,41.768143,-87.691787,0,0,0,0,0,"40-60%"
"582",610004,"CULLEN","Countee Cullen Elementary School","Neighborhood","ES","10650 S EBERHART AVE","Chicago","Illinois",60628,2022,94.6,87.5,2,3,4,3,3,3,0.6,1.4,"3.0 days",2021,2022,94.7,89.6,90.4,92.2,NA,NA,17,41.9,41.700335,-87.611244,0,0,0,0,0,"40-60%"
"583",609812,"BROWN W","William H Brown Elementary School","Neighborhood","ES","54 N HERMITAGE AVE","Chicago","Illinois",60612,2022,75,51.5,2,3,4,1,1,3,0.5,2.9,"3.0 days",2021,2022,86.6,89.2,90,93,NA,NA,12.2,44.4,41.882997,-87.670682,0,0,0,0,0,"40-60%"
"584",609856,"CLAY","Henry Clay Elementary School","Neighborhood","ES","13231 S BURLEY AVE","Chicago","Illinois",60633,2022,59.1,48.1,NA,2,2,NA,NA,2,4.9,32.9,"1.9 days",2021,2022,89.2,87.9,87.5,91,NA,NA,11.1,46.6,41.654558,-87.544614,0,0,0,0,0,"40-60%"
"585",610178,"SCHMID","Theophilus Schmid Elementary School","Neighborhood","ES","9755 S GREENWOOD AVE","Chicago","Illinois",60628,2022,93.5,72.7,3,3,3,3,3,2,0.5,1.7,"1.0 days",2021,2022,91.1,87.7,88.3,93.6,NA,NA,13,41.2,41.716989,-87.596932,0,0,0,0,0,"40-60%"
"586",609869,"LANGFORD","Anna R. Langford Community Academy","Neighborhood","ES","6010 S THROOP ST","Chicago","Illinois",60636,2022,88.5,72.7,3,3,4,4,3,2,1.2,66.7,"2.0 days",2021,2022,87.9,90.6,89.5,92.4,NA,NA,26.9,39.5,41.784681,-87.657169,0,0,0,0,0,"20-40%"
"587",610143,"REAVIS","William C Reavis Math & Science Specialty ES","Neighborhood","ES","834 E 50TH ST","Chicago","Illinois",60615,2022,73.2,70,2,2,2,2,2,2,1.8,13.9,"2.2 days",2021,2022,81.9,85,90.2,91.8,NA,NA,21.4,59.3,41.804174,-87.604925,0,0,0,0,0,"40-60%"
"588",609715,"KELLY HS","Thomas Kelly College Preparatory","Neighborhood","HS","4136 S CALIFORNIA AVE","Chicago","Illinois",60632,2022,54.6,76.7,2,3,3,2,2,2,6.1,34.2,"1.7 days",2021,2022,77.6,78.5,82.2,90.8,2.8,4.3,10.8,63.9,41.818729,-87.694639,890,27,24.3,19.1,23.5,"60-80%"
"589",609793,"NICHOLSON","Lillian R. Nicholson STEM Academy","Neighborhood","ES","6006 S PEORIA ST","Chicago","Illinois",60621,2022,85.7,90,3,3,4,3,3,2,NA,NA,NA,2021,2022,93.2,93.1,75.9,90.4,NA,NA,31,29,41.784942,-87.647453,0,0,0,0,0,"20-40%"
"590",610132,"POE","Edgar Allan Poe Elementary Classical School","Classical","ES","10538 S LANGLEY AVE","Chicago","Illinois",60628,2022,35.9,60,5,NA,NA,2,3,NA,NA,NA,NA,2021,2022,98.2,94.8,89.5,93.9,NA,NA,NA,5.5,41.70263,-87.606419,0,0,0,0,0,"0-20%"
"591",400024,"CICS - BASIL","CICS - Basil","Charter","ES","1816 W GARFIELD BLVD","Chicago","Illinois",60609,2022,74.9,77.8,2,3,5,3,2,2,NA,NA,NA,2021,2022,85.6,87.4,NA,NA,NA,NA,17.4,46.8,41.794043,-87.670243,0,0,0,0,0,"40-60%"
"592",609945,"GOUDY","William C. Goudy Technology Academy","Neighborhood","ES","5120 N WINTHROP AVE","Chicago","Illinois",60640,2022,83.8,73.4,4,3,4,4,4,3,0.7,80,"1.5 days",2021,2022,94.1,92.8,92.3,93.1,NA,NA,12.1,21.6,41.975817,-87.657912,0,0,0,0,0,"20-40%"
"593",609960,"HALE","Nathan Hale Elementary School","Neighborhood","ES","6140 S MELVINA AVE","Chicago","Illinois",60638,2022,88.4,64.8,3,4,3,3,3,4,0.8,3.3,"1.7 days",2021,2022,94.1,89.5,90.8,93.9,NA,NA,7.6,40.8,41.780192,-87.776579,0,0,0,0,0,"40-60%"
"594",610215,"MADERO","Francisco I Madero Middle School","Neighborhood","MS","3202 W 28TH ST","Chicago","Illinois",60623,2022,87.7,68,3,3,4,3,3,2,0.4,2.1,"2.0 days",2021,2022,90,90.4,91.2,93.5,NA,NA,7,33,41.840957,-87.705064,0,0,0,0,0,"20-40%"
"595",610239,"DALEY","Richard J Daley Elementary Academy","Neighborhood","ES","5024 S WOLCOTT AVE","Chicago","Illinois",60609,2022,99.6,93.3,3,3,3,2,2,2,NA,NA,NA,2021,2022,86.2,87.4,88.8,92.9,NA,NA,10.6,45.5,41.802343,-87.672206,0,0,0,0,0,"40-60%"
"596",609720,"LANE TECH HS","Albert G Lane Technical High School","Selective enrollment","HS","2501 W ADDISON ST","Chicago","Illinois",60618,2022,73.5,53.2,4,4,4,3,3,3,0.3,12.1,"1.7 days",2021,2022,93.3,91,85.7,92.4,0.4,0.5,2,29,41.946645,-87.691013,1235,95.3,96.8,96.3,96.1,"20-40%"
"597",610350,"BLACK","Robert A Black Magnet Elementary School","Magnet","ES","9101 S EUCLID AVE","Chicago","Illinois",60617,2022,50.2,93.9,5,4,5,4,4,4,0.3,7.1,"3.0 days",2021,2022,96.2,93.7,83.6,91.7,NA,NA,3.9,19.4,41.729692,-87.576643,0,0,0,0,0,"0-20%"
"598",610027,"KIPLING","Rudyard Kipling Elementary School","Neighborhood","ES","9351 S LOWE AVE","Chicago","Illinois",60620,2022,94.2,38.7,NA,4,4,NA,NA,3,0.8,15.4,"1.0 days",2021,2022,92.9,90.4,89.6,93,NA,NA,15.9,32.7,41.723627,-87.639521,0,0,0,0,0,"20-40%"
"599",610172,"SHERMAN","William T Sherman Elementary School","Neighborhood","ES","1000 W 52ND ST","Chicago","Illinois",60609,2022,98.4,99.9,5,5,5,5,5,4,NA,NA,NA,2021,2022,89.1,84.9,88.1,91.9,NA,NA,21.7,64.1,41.799766,-87.650221,0,0,0,0,0,"60-80%"
"600",400135,"YCCS - LATINO YOUTH","YCCS-Latino Youth Alternative HS","Charter","HS","2001 S CALIFORNIA AVE","Chicago","Illinois",60608,2022,75.2,73.3,3,4,4,4,3,3,NA,NA,NA,2021,2022,55,62.3,NA,NA,28.1,51.8,91.3,94.7,41.854665,-87.69543,804,0,0,5,4.5,"80-100%"
"601",400048,"LEARN - EXCEL","L.E.A.R.N. - Excel Campus","Charter","ES","3021 W CARROLL AVE","Chicago","Illinois",60612,2022,51.9,99.9,4,3,4,4,4,2,NA,NA,NA,2021,2022,92.3,88.5,NA,NA,NA,NA,5.8,45.7,41.874687,-87.686568,0,0,0,0,0,"40-60%"
"602",609994,"HIBBARD","William G Hibbard Elementary School","Neighborhood","ES","3244 W AINSLIE ST","Chicago","Illinois",60625,2022,NA,51.4,4,NA,NA,2,2,NA,NA,NA,NA,2021,2022,95.9,92.5,89.3,92,NA,NA,8.5,25.9,41.970335,-87.710362,0,0,0,0,0,"20-40%"
"603",610319,"EVERGREEN","Evergreen Academy Middle School","Neighborhood","MS","3537 S PAULINA ST","Chicago","Illinois",60609,2022,96.1,96,4,4,4,4,4,3,0.4,3.2,"3.0 days",2021,2022,95.3,92.5,91.1,93.3,NA,NA,8.3,27.4,41.829356,-87.667817,0,0,0,0,0,"20-40%"
"604",609835,"CAMERON","Daniel R Cameron Elementary School","Neighborhood","ES","1234 N MONTICELLO AVE","Chicago","Illinois",60651,2022,86.8,58.7,3,3,4,3,3,3,1,66.7,"3.3 days",2021,2022,91.1,91,91.2,92.6,NA,NA,11.4,36.7,41.903792,-87.717927,0,0,0,0,0,"20-40%"
"605",610123,"PENN","William Penn Elementary School","Neighborhood","ES","1616 S AVERS AVE","Chicago","Illinois",60623,2022,74.1,62.1,4,3,4,3,3,2,3.2,33.3,"2.3 days",2021,2022,90.7,86.9,91.1,92.3,NA,NA,19,51.6,41.858372,-87.722386,0,0,0,0,0,"40-60%"
"606",400084,"ACERO - TAMAYO","Acero Charter Schools - Rufino Tamayo","Charter","ES","5135 S CALIFORNIA AVE","Chicago","Illinois",60632,2022,94,99.9,4,3,4,3,4,3,NA,NA,NA,2021,2022,95.7,92.9,NA,NA,NA,NA,4.4,24.1,41.79993,-87.693862,0,0,0,0,0,"20-40%"
"607",400089,"ACERO - MARQUEZ","Acero Charter Schools - Officer Donald J. Marquez","Charter","ES","2916 W 47TH ST","Chicago","Illinois",60632,2022,79.7,89.5,3,3,3,2,3,3,NA,NA,NA,2021,2022,92.6,89.2,NA,NA,NA,NA,6.8,43.8,41.808309,-87.697394,0,0,0,0,0,"40-60%"
"608",609809,"BRENTANO","Lorenz Brentano Math & Science Academy ES","Neighborhood","ES","2723 N FAIRFIELD AVE","Chicago","Illinois",60647,2022,52.1,40.3,NA,3,4,NA,NA,3,0.2,16.7,"1.0 days",2021,2022,95,90.9,90.3,92.5,NA,NA,7.7,28.1,41.930966,-87.696294,0,0,0,0,0,"20-40%"
"609",609867,"COOPER","Peter Cooper Elementary Dual Language Academy","Neighborhood","ES","1624 W 19TH ST","Chicago","Illinois",60608,2022,74.6,67.3,2,3,3,2,2,3,0.4,40,"1.5 days",2021,2022,93,91,89,92.5,NA,NA,8.7,30.5,41.856031,-87.667227,0,0,0,0,0,"20-40%"
"610",609739,"WASHINGTON HS","George Washington High School","Neighborhood","HS","3535 E 114TH ST","Chicago","Illinois",60617,2022,66.7,67.5,3,3,3,2,2,2,10.4,6.3,"2.3 days",2021,2022,80.4,81.2,81.2,92.1,2.3,3.1,8.7,68.6,41.688137,-87.53757,882,27.9,18.8,15.7,20.8,"60-80%"
"611",609694,"HANCOCK HS","John Hancock College Preparatory High School","Selective enrollment","HS","5437 W 64TH PL","Chicago","Illinois",60638,2022,57.5,77.8,3,4,5,3,3,3,0.6,7.6,"1.7 days",2021,2022,93.5,91.6,89.1,92.8,0.6,0.4,1.7,26,41.791464,-87.72447,1042,90.4,81.7,64.4,79.4,"20-40%"
"612",609870,"CORKERY","Daniel J Corkery Elementary School","Neighborhood","ES","2510 S KILDARE AVE","Chicago","Illinois",60623,2022,86.8,38.5,NA,3,3,NA,NA,2,0.9,9.1,"1.8 days",2021,2022,89.5,86.6,90.6,93.6,NA,NA,10.6,45.9,41.845602,-87.731193,0,0,0,0,0,"40-60%"
"613",610563,"BACK OF THE YARDS HS","Back of the Yards IB HS","Neighborhood","HS","2111 W 47TH ST","Chicago","Illinois",60609,2022,75,76.2,3,4,4,3,3,2,4.2,93.6,"2.3 days",2021,2022,87,84.4,88.4,93.1,0.1,1,3.8,51,41.808413,-87.677541,949,57.1,39.9,35.5,43.9,"40-60%"
"614",609764,"JUAREZ HS","Benito Juarez Community Academy High School","Neighborhood","HS","1450 W CERMAK RD","Chicago","Illinois",60608,2022,32.6,58.4,3,NA,NA,2,2,NA,1.9,15,"2.6 days",2021,2022,77.3,78.7,83.6,91.4,2.1,2.8,4.4,66.4,41.852667,-87.663732,848,22.1,15.4,7.2,14.6,"60-80%"
"615",610106,"PICCOLO","Brian Piccolo Elementary Specialty School","Neighborhood","ES","1040 N KEELER AVE","Chicago","Illinois",60651,2022,78.5,87,3,3,3,3,2,2,3.6,14.1,"1.3 days",2021,2022,90.7,86.1,90.8,92.8,NA,NA,13.3,53.3,41.90014,-87.731261,0,0,0,0,0,"40-60%"
"616",609726,"BROOKS HS","Gwendolyn Brooks College Preparatory Academy HS","Selective enrollment","HS","250 E 111TH ST","Chicago","Illinois",60628,2022,60.8,68.4,4,4,5,3,3,2,2,28.2,"3.2 days",2021,2022,90.4,86.2,88.5,92,1.1,1.7,3.1,49.7,41.692763,-87.616353,1074,91.9,87.9,73.1,83.8,"40-60%"
